Activity Period,Activity Period Start Date,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Aircraft Version,Landing Count,Total Landed Weight,data_as_of,data_loaded_at
202312,2023/12/01,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Airbus,A359,-,60,27116880,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ2,-,152,7144000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ7,-,311,20837000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,SkyWest Airlines,OO,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,165,12367905,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,790,59216030,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,63,4722291,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Embraer,E175,-,1298,97294186,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B38M,-,139,21058500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,489,63178800,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,141,20628300,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Starlux Airlines Co. LTD,JX,Starlux Airlines Co. LTD,JX,International,Asia,Passenger,Wide Body,Airbus,A359,-,7,3194499,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,58,8484500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Boeing,B773,-,27,14958000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A20N,-,67,9955664,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,2,291010,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Passenger,Wide Body,Airbus,A339,-,17,7158411,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,B773,-,2,1108000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Passenger,Wide Body,Boeing,B789,-,43,18275000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,411,56379947,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,-,37,5068430,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,382,54319636,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,-,25,3554950,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,183,26022234,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B38M,-,403,61578400,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B38M,-,21,3208800,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B39M,-,601,98503900,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B39M,-,4,655600,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B39M,-,48,7867200,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,22,3218600,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B738,-,67,9802100,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Central America,Passenger,Narrow Body,Boeing,B738,-,5,731500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,3,438900,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,613,89681900,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,26,3803800,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,469,73773700,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,B739,-,1,157300,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,28,4404400,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,380,75240000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B753,-,260,58240000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B763,-,1,320000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B764,-,1,350000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B772,-,288,130535000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B772,-,153,70920000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B772,-,32,14770000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B772,-,117,53920000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,US,Passenger,Wide Body,Boeing,B772,-,6,2760000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B773,-,69,38226000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B773,-,156,86424000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,91,50414000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,B773,-,32,17728000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B788,-,83,31540000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B788,-,10,3800000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B789,-,33,14025000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,B789,-,92,39100000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B789,-,54,22950000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,B78X,-,2,890000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Vietnam Airlines JSC,VN,Vietnam Airlines JSC,VN,International,Asia,Passenger,Wide Body,Airbus,A359,-,18,8214426,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A350,-,30,15410310,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,WestJet,WS,WestJet,WS,International,Canada,Passenger,Narrow Body,Boeing,B38M,-,4,611200,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,WestJet,WS,WestJet,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,-,4,516800,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,WestJet,WS,WestJet,WS,International,Canada,Passenger,Narrow Body,Boeing,B738,-,5,731500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202312,2023/12/01,ZIPAIR Tokyo Inc,ZG,ZIPAIR Tokyo Inc,ZG,International,Asia,Passenger,Wide Body,Boeing,B788,-,26,9880000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"21 Air, LLC",2I,"21 Air, LLC",2I,Domestic,US,Freighter,Wide Body,Boeing,B762,-,1,283000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"21 Air, LLC",2I,"21 Air, LLC",2I,Domestic,US,Freighter,Wide Body,Boeing,B763,-,21,6846000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,B763,-,31,10106000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Passenger,Wide Body,Airbus,A333,-,22,8972810,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B38M,-,53,8098400,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B39M,-,8,1303800,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,40,5760000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Boeing,B38M,-,140,21392000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B772,-,1,492000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B789,-,1,425000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Bombardier,BCS3,-,98,12495000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B773,-,9,4986000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B772,-,2,920208,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B773,-,29,16066000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,-,75,36900000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B772,-,1,492000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air India Limited,AI,Air India Limited,AI,International,Asia,Passenger,Wide Body,Boeing,B773,-,2,1108000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B773,-,29,16066000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A332,-,4,1587328,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Passenger,Wide Body,Airbus,A359,-,16,7301712,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"Air Transport International, Inc.",8C,"Air Transport International, Inc.",8C,Domestic,US,Freighter,Wide Body,Boeing,B763,-,59,19050000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B39M,-,71,11622700,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B39M,-,14,2291800,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,84,10852800,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,135,19750500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B738,-,61,8924300,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,311,48610300,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B739,-,73,11402900,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"All Nippon Airways, LTD",,"All Nippon Company Airways, Ltd.",NH,International,Asia,Passenger,Wide Body,Boeing,B773,-,62,34348000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,174,30381444,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,1,137789,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,22,3128356,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,399,68436480,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B38M,-,35,5348000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,115,16560000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Airbus,A359,-,31,14010388,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B744,-,22,14368000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Passenger,Narrow Body,Bombardier,BCS3,-,31,4014500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"Breeze Aviation Group, Inc.",MX,"Breeze Aviation Group, Inc.",MX,Domestic,US,Passenger,Regional Jet,Embraer,E190,-,40,3880120,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Airbus,A388,-,31,26722217,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B772,-,5,2300000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B773,-,12,6648000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B39M,-,3,491700,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B738,-,1,146300,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Passenger,Narrow Body,Boeing,B739,-,35,5736500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Airbus,A359,-,35,15972495,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Airbus,A359,-,7,3194499,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B772,-,18,10350000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B773,-,31,17174000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,China Eastern,MU,China Eastern,MU,International,Asia,Passenger,Wide Body,Boeing,B773,-,8,4432000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,China Southern,CZ,China Southern,CZ,International,Asia,Passenger,Wide Body,Boeing,B773,-,8,4432000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A21N,-,46,8031876,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,129,17774652,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,30,4265940,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,18,3087342,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B738,-,78,11411400,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B739,-,250,39325000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B752,-,134,26532000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B763,-,116,37120000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B764,-,1,350000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Bombardier,BCS1,-,58,6699000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Bombardier,BCS3,-,27,3442500,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B772,-,8,4600000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B773,-,93,51522000,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,Emirates,EK,Emirates,EK,International,Asia,Passenger,Wide Body,Airbus,A388,-,31,26446642,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
202401,2024/01/01,"Envoy Air, Inc.",MQ,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,E170,-,1,72312,2025/04/20 01:01:06 PM,2025/04/22 03:03:06 PM
